API or Message Name,Windows NT,Win95,Win32s,Subsystem,Import Library,Platform Notes,History,Unicode,Status as of 10/28
AbortSystemShutdown,Yes,No,No,adv services,advapi32.lib,,New,Yes,
AccessCheck,Yes,No,No,adv services,advapi32.lib,,New,No, 
AccessCheckAndAuditAlarm,Yes,No,No,adv services,advapi32.lib,,New,Yes,
AddAccessAllowedAce,Yes,No,No,adv services,advapi32.lib,,New,No,
AddAccessDeniedAce,Yes,No,No,adv services,advapi32.lib,,New,No,
AddAce,Yes,No,No,adv services,advapi32.lib,,New,No,
AddAuditAccessAce,Yes,No,No,adv services,advapi32.lib,,New,No,
AdjustTokenGroups,Yes,No,No,adv services,advapi32.lib,,New ,No,
AdjustTokenPrivileges,Yes,No,No,adv services,advapi32.lib,,New,No,
AllocateAndInitializeSid,Yes,No,No,adv services,advapi32.lib,,New,No,
AllocateLocallyUniqueId,Yes,No,No,adv services,advapi32.lib,,New,No,
AreAllAccessesGranted,Yes,No,No,adv services,advapi32.lib,,New,No,
AreAnyAccessesGranted,Yes,No,No,adv services,advapi32.lib,,New,No,
BackupEventLog,Yes,No,No,adv services,advapi32.lib,,New,Yes,
ChangeServiceConfig,Yes,No,No,adv services,advapi32.lib,,New,Yes,
ClearEventLog,Yes,No,No,adv services,advapi32.lib,,New,Yes
CloseEventLog,Yes,No,No,adv services,advapi32.lib,,New,No
CloseServiceHandle,Yes,No,No,adv services,advapi32.lib,,New,No
ControlService,Yes,No,No,adv services,advapi32.lib,,New,No
CopySid,Yes,No,No,adv services,advapi32.lib,,New,No
CreatePrivateObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No
CreateService,Yes,No,No,adv services,advapi32.lib,,New,Yes
DeleteAce,Yes,No,No,adv services,advapi32.lib,,New,No
DeleteService,Yes,No,No,adv services,advapi32.lib,,New,No
DeregisterEventSource,Yes,No,No,adv services,advapi32.lib,,New,No
DestroyPrivateObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No
DuplicateToken,Yes,No,No,adv services,advapi32.lib,,New,No
EnumDependentServices,Yes,No,No,adv services,advapi32.lib,,New,Yes
EnumServicesStatus,Yes,No,No,adv services,advapi32.lib,,New,Yes
EqualPrefixSid,Yes,No,No,adv services,advapi32.lib,,New,No
EqualSid,Yes,No,No,adv services,advapi32.lib,,New,No
FindFirstFreeAce,Yes,No,No,adv services,advapi32.lib,,New,No
FreeSid,Yes,No,No,adv services,advapi32.lib,,New,No
GetAce,Yes,No,No,adv services,advapi32.lib,,New,No
GetAclInformation,Yes,No,No,adv services,advapi32.lib,,New,No
GetFileSecurity,Yes,No,No,adv services,advapi32.lib,,New,Yes
GetKernelObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No
GetLengthSid,Yes,No,No,adv services,advapi32.lib,,New,No
GetNumberOfEventLogRecords,Yes,No,No,adv services,advapi32.lib,,New,No
GetOldestEventLogRecord,Yes,No,No,adv services,advapi32.lib,,New,No
GetPrivateObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorControl,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorDacl,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorGroup,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorLength,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorOwner,Yes,No,No,adv services,advapi32.lib,,New,No
GetSecurityDescriptorSacl,Yes,No,No,adv services,advapi32.lib,,New,No
GetServiceDisplayName,Yes,No,No,adv services,advapi32.lib,,New,Yes
GetServiceKeyName,Yes,No,No,adv services,advapi32.lib,,New,Yes
GetSidIdentifierAuthority,Yes,No,No,adv services,advapi32.lib,,New,No
GetSidLengthRequired,Yes,No,No,adv services,advapi32.lib,,New,No
GetSidSubAuthority,Yes,No,No,adv services,advapi32.lib,,New,No
GetSidSubAuthorityCount,Yes,No,No,adv services,advapi32.lib,,New,No
GetTokenInformation,Yes,No,No,adv services,advapi32.lib,,New,No
GetUserName,Yes,No,No,adv services,advapi32.lib,,New,Yes
I_ScSetServiceBits,Yes,No,No,adv services,advapi32.lib,,New,Yes
ImpersonateNamedPipeClient,Yes,No,No,adv services,advapi32.lib,,New,No
ImpersonateSelf,Yes,No,No,adv services,advapi32.lib,,New,No
InitializeAcl,Yes,No,No,adv services,advapi32.lib,,New,No
InitializeSecurityDescriptor,Yes,No,No,adv services,advapi32.lib,,New,No
InitializeSid,Yes,No,No,adv services,advapi32.lib,,New,No
InitiateSystemShutdown,Yes,No,No,adv services,advapi32.lib,,New,Yes
IsValidAcl,Yes,No,No,adv services,advapi32.lib,,New,No
IsValidSecurityDescriptor,Yes,No,No,adv services,advapi32.lib,,New,No
IsValidSid,Yes,No,No,adv services,advapi32.lib,,New,No
LockServiceDatabase,Yes,No,No,adv services,advapi32.lib,,New,No
LookupAccountName,Yes,No,No,adv services,advapi32.lib,,New,Yes
LookupAccountSid,Yes,No,No,adv services,advapi32.lib,,New,Yes
LookupPrivilegeDisplayName,Yes,No,No,adv services,advapi32.lib,,New,Yes
LookupPrivilegeName,Yes,No,No,adv services,advapi32.lib,,New,Yes
LookupPrivilegeValue,Yes,No,No,adv services,advapi32.lib,,New,Yes
MakeAbsoluteSD,Yes,No,No,adv services,advapi32.lib,,New,No
MakeSelfRelativeSD,Yes,No,No,adv services,advapi32.lib,,New,No
MapGenericMask,Yes,No,No,adv services,advapi32.lib,,New,No
NotifyBootConfigStatus,Yes,No,No,adv services,advapi32.lib,,New,No
NotifyChangeEventLog,New,No,New,adv services,advapi32.lib,,New,No
ObjectCloseAuditAlarm,Yes,No,No,adv services,advapi32.lib,,New,Yes
ObjectOpenAuditAlarm,Yes,No,No,adv services,advapi32.lib,,New,Yes
ObjectPrivilegeAuditAlarm,Yes,No,No,adv services,advapi32.lib,,New,Yes
OpenBackupEventLog,Yes,No,No,adv services,advapi32.lib,,New,Yes,
OpenEventLog,Yes,No,No,adv services,advapi32.lib,,New,Yes,
OpenProcessToken,Yes,No,No,adv services,advapi32.lib,,New,No,
OpenSCManager,Yes,No,No,adv services,advapi32.lib,,New,Yes,
OpenService,Yes,No,No,adv services,advapi32.lib,,New,Yes,
OpenThreadToken,Yes,No,No,adv services,advapi32.lib,,New,No,
PrivilegeCheck,Yes,No,No,adv services,advapi32.lib,,New,No,
PrivilegedServiceAuditAlarm,Yes,No,No,adv services,advapi32.lib,,New,Yes,
QueryServiceConfig,Yes,No,No,adv services,advapi32.lib,,New,Yes,
QueryServiceLockStatus,Yes,No,No,adv services,advapi32.lib,,New,Yes,
QueryServiceObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
QueryServiceStatus,Yes,No,No,adv services,advapi32.lib,,New,No,
ReadEventLog,Yes,No,No,adv services,advapi32.lib,,New,Yes,
RegCloseKey,Yes,Yes,Yes,adv services,advapi32.lib,,New,No,available
RegConnectRegistry,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,Available
RegCreateKey,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegCreateKeyEx,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegDeleteKey,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegDeleteValue,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegEnumKey,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegEnumKeyEx,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegEnumValue,Yes,Yes,Yes,adv services,advapi32.lib,,New,Yes,available
RegFlushKey,Yes,Yes,No,adv services,advapi32.lib,,New,No,available
RegGetKeySecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
RegisterEventSource,Yes,No,No,adv services,advapi32.lib,,New,Yes,
RegisterServiceCtrlHandler,Yes,No,No,adv services,advapi32.lib,,New,Yes,
RegLoadKey,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegNotifyChangeKeyValue,Yes,No,No,adv services,advapi32.lib,,New,No,
RegOpenKey,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegOpenKeyEx,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegQueryInfoKey,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegQueryValue,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegQueryValueEx,Yes,Yes,Yes,adv services,advapi32.lib,,New,Yes,available
RegReplaceKey,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,Available
RegRestoreKey,Yes,No,No,adv services,advapi32.lib,,New,Yes, 
RegSaveKey,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegSetKeySecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
RegSetValue,Yes,Yes,Yes,adv services,advapi32.lib,,Widened,Yes,available
RegSetValueEx,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
RegUnLoadKey,Yes,Yes,No,adv services,advapi32.lib,,New,Yes,available
ReportEvent,Yes,No,No,adv services,advapi32.lib,,New,Yes,
RevertToSelf,Yes,No,No,adv services,advapi32.lib,,New,No,
SetAclInformation,Yes,No,No,adv services,advapi32.lib,,New,No,
SetFileSecurity,Yes,No,No,adv services,advapi32.lib,,New,Yes,
SetKernelObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
SetPrivateObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
SetSecurityDescriptorDacl,Yes,No,No,adv services,advapi32.lib,,New,No,
SetSecurityDescriptorGroup,Yes,No,No,adv services,advapi32.lib,,New,No,
SetSecurityDescriptorOwner,Yes,No,No,adv services,advapi32.lib,,New,No,
SetSecurityDescriptorSacl,Yes,No,No,adv services,advapi32.lib,,New,No,
SetServiceBits,New,No,New,adv services,advapi32.lib,,New,No,
SetServiceObjectSecurity,Yes,No,No,adv services,advapi32.lib,,New,No,
SetServiceStatus,Yes,No,No,adv services,advapi32.lib,,New,No,
SetTokenInformation,Yes,No,No,adv services,advapi32.lib,,New,No,
StartService,Yes,No,No,adv services,advapi32.lib,,New,Yes,
StartServiceCtrlDispatcher,Yes,No,No,adv services,advapi32.lib,,New,Yes,
UnlockServiceDatabase,Yes,No,No,adv services,advapi32.lib,,New,No,
ChooseColor,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,Widened,Yes,available
ChooseFont,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,Widened,Yes,available
CommDlgExtendedError,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,Widened,No,available
FindText,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,Widened,Yes,available
GetFileTitle,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,Widened,Yes,available
GetOpenFileName,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,New,Yes,available
GetSaveFileName,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,New,Yes,available
LoadAlterBitmap,Yes,No,No,shell/commdlg,comdlg32.lib,,New,No,
PrintDlg,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,New,Yes,available
ReplaceText,Yes,Yes,Yes,shell/commdlg,comdlg32.lib,,New,Yes,available
AcsLan,Yes,,No,dlc,dlcapi.lib,,New,No,
DeviceCapabilitiesEx,New,Yes,New,GDI,gdi32.lib,,New,No,available
BitBlt,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
CreateBitmap,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CreateBitmapIndirect,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CreateCompatibleBitmap,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CreateDiscardableBitmap,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetBitmapBits,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetBitmapDimensionEx,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
MaskBlt,Yes,No,No,GDI/Bitmap,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,
PlgBlt,Yes,No,No,GDI/Bitmap,gdi32.lib,,New,No,
SetBitmapBits,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetBitmapDimensionEx,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
StretchBlt,Yes,Yes,Yes,GDI/Bitmap,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
CancelDC,Yes,No,No,GDI/DC,gdi32.lib,,New,No,
CreateCompatibleDC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CreateDC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,Yes,available
CreateIC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,Yes,available
DeleteDC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
RestoreDC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SaveDC,Yes,Yes,Yes,GDI/DC,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
FixBrushOrgEx,Yes,Yes,Yes,GDI/DC Info,gdi32.lib,,,No,available
GetArcDirection,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available
GetAspectRatioFilterEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetBkColor,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetBkMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetBrushOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
GetColorAdjustment,Yes,No,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,
GetCurrentObject,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,Available
GetCurrentPositionEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetDCOrg,No,No,No,GDI/DC info,gdi32.lib,,Dropped,No,
GetDCOrgEx,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available
GetDeviceCaps,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetGraphicsMode,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: Only GM_COMPATIBLE is supported""",New,No,available
GetMapMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetMiterLimit,Yes,Yes,No,GDI/DC info,gdi32.lib,,New,No,available
GetPolyFillMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetROP2,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetStretchBltMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetSystemPaletteEntries,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetSystemPaletteUse,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetViewportExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
GetViewportOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
GetWindowExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
GetWindowOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
OffsetViewportOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
OffsetWindowOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PtVisible,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
RectVisible,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
ScaleViewportExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
ScaleWindowExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetArcDirection,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
SetBkColor,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetBkMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetBoundsRect,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetBrushOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
SetColorAdjustment,Yes,No,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,
SetGraphicsMode,Yes,No,No,GDI/DC info,gdi32.lib,"""Chicago: Only GM_COMPATIBLE is supported""",New,No,
SetMapMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetMiterLimit,Yes,Yes,No,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available
SetPolyFillMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetROP2,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetStretchBltMode,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetSystemPaletteUse,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetViewportExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetViewportOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetWindowExtEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetWindowOrgEx,Yes,Yes,Yes,GDI/DC info,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
CreateDIBitmap,Yes,Yes,Yes,GDI/DIB,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CreateDIBSection,New,Yes,No,GDI/DIB,gdi32.lib,,New,No,available
GetDIBits,Yes,Yes,Yes,GDI/DIB,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetDIBits,Yes,Yes,Yes,GDI/DIB,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
SetDIBitsToDevice,Yes,Yes,Yes,GDI/DIB,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
StretchDIBits,Yes,Yes,Yes,GDI/DIB,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
AngleArc,Yes,No,No,GDI/Drawing,gdi32.lib,,New,No,
Arc,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
ArcTo,Yes,No,No,GDI/Drawing,gdi32.lib,,New,No,
Chord,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
Ellipse,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
ExtFloodFill,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
FloodFill,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
GetPixel,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
LineTo,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
MoveToEx,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PaintRgn,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PatBlt,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
Pie,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PolyBezier,Yes,Yes,No,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
PolyBezierTo,Yes,Yes,No,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
PolyDraw,Yes,Yes,No,GDI/Drawing,gdi32.lib,,New,No,Available
Polygon,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
Polyline,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PolylineTo,Yes,Yes,No,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
PolyPolygon,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
PolyPolyline,Yes,Yes,No,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
Rectangle,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
RoundRect,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",Widened,No,available
SetPixel,Yes,Yes,Yes,GDI/Drawing,gdi32.lib,,,No,available
SetPixelV,Yes,Yes,No,GDI/Drawing,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available
CloseEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available
CopyEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,Yes,available
CreateEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,Yes,available
DeleteEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available
EnumEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available
GdiComment,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available
GetEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,Yes,available
GetEnhMetaFileBits,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available
GetEnhMetaFileDescription,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,Yes,available
GetEnhMetaFileHeader,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available
GetEnhMetaFilePaletteEntries,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GetMetaRgn,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: int == 16 bits""",New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GetWinMetaFileBits,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlayEnhMetaFile,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: Skips records which couldn't be processed under Chicago's GDI: greater than 16-bit coordinates, no shearing or rotations, no dashed widelines, etc.""",New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlayEnhMetaFileRecord,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: Skips records which couldn't be processed under Chicago's GDI: greater than 16-bit coordinates, no shearing or rotations, no dashed widelines, etc.""",New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetEnhMetaFileBits,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetMetaRgn,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,"""Chicago: 16-bit coordinates only""",New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetWinMetaFileBits,Yes,Yes,No,GDI/EnhMetafile,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetICMMode,No,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EnumerateProfiles,No,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GetCharacterizationTable,No,No,No,GDI/ICM,gdi32.lib,,dropped,No, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GetColorSpace,No,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,Available,,,,,,,,Available,,,,,,,,Available
GetDIBColorTable,New,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetCharacterizationTable,No,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetColorSpace,No,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetDIBColorTable,New,Yes,No,GDI/ICM,gdi32.lib,,New,No,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetOverprint,No,No,No,GDI/ICM,gdi32.lib,,dropped,No, 
StartSeparation,No,No,No,GDI/ICM,gdi32.lib,,dropped,No, 
CloseMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
CopyMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,Yes,available
CreateMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,Yes,available
DeleteMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
EnumMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
GetMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,Yes,available
GetMetaFileBitsEx,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
PlayMetaFile,Yes,Yes,Yes,GDI/Metafile,gdi32.lib,"""Chicago: int == 16 bits""",Widened,No,available
