cssattr,prop,propurl,css_desc
|cp--hover-style|,|cpHoverStyle|,|/workshop/author/behaviors/library/colorpick/cpHoverStyle.htm|,|Sets or retrieves the <A HREF="/workshop/author/dhtml/reference/properties/borderWidth.htm#borderWidth">borderWidth</A>,  <A HREF="/workshop/author/dhtml/reference/properties/borderStyle.htm#borderStyle">borderStyle</A>, and <A HREF="/workshop/author/dhtml/reference/properties/borderColor_0.htm#borderColor">borderColor</A> properties to be drawn when the mouse cursor hovers over a particular color.|
|cp--grid-width|,|cpGridWidth|,|/workshop/author/behaviors/library/colorpick/cpGridWidth.htm|,|Sets or retrieves the width of the colorpick behavior.|
|cp--grid-style|,|cpGridStyle|,|/workshop/author/behaviors/library/colorpick/cpGridStyle.htm|,|Sets or retrieves the <A HREF="/workshop/author/dhtml/reference/properties/borderWidth.htm#borderWidth">borderWidth</A>,  <A HREF="/workshop/author/dhtml/reference/properties/borderStyle.htm#borderStyle">borderStyle</A>, and <A HREF="/workshop/author/dhtml/reference/properties/borderColor_0.htm#borderColor">borderColor</A> properties to be drawn around the individual colors of the colorpick behavior.|
|cp--cell-height|,|cpCellHeight|,|/workshop/author/behaviors/library/colorpick/cpCellHeight.htm|,|Sets or retrieves the height of individual colors displayed by the colorpick behavior.|
|cp--selected-style|,|cpSelectedStyle|,|/workshop/author/behaviors/library/colorpick/cpSelectedStyle.htm|,|Sets or retrieves the <A HREF="/workshop/author/dhtml/reference/properties/borderWidth.htm#borderWidth">borderWidth</A>,  <A HREF="/workshop/author/dhtml/reference/properties/borderStyle.htm#borderStyle">borderStyle</A>, and <A HREF="/workshop/author/dhtml/reference/properties/borderColor_0.htm#borderColor">borderColor</A> properties to be drawn around a selected color in the colorpick behavior.|
|cp--grid-height|,|cpGridHeight|,|/workshop/author/behaviors/library/colorpick/cpGridHeight.htm|,|Sets or retrieves the height of the colorpick behavior.|
|cp--cell-width|,|cpCellWidth|,|/workshop/author/behaviors/library/colorpick/cpCellWidth.htm|,|Sets or retrieves the width of individual colors displayed by the colorpick behavior.|
|cp--grid-size|,|cpGridSize|,|/workshop/author/behaviors/library/colorpick/cpGridSize.htm|,|Sets or retrieves the number of colors that are displayed by the colorpick behavior.|
