ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|HOVERSRC|,|hoverSrc|,|/workshop/author/behaviors/library/imageRollover/hoverSrc.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,8,|Specifies the image source to display when the mouse cursor hovers over an object.|
|PRESSEDSRC|,|pressedSrc|,|/workshop/author/behaviors/library/imageRollover/pressedSrc.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,8,|Specifies the new image source to display when the <a href="/workshop/author/dhtml/reference/objects/IMG.htm">IMG</a> object is clicked.|
