cssattr,prop,propurl,css_desc
|border-style|,|borderStyle|,|/workshop/author/dhtml/reference/properties/borderStyle.htm|,|Sets or retrieves the style of the  left, right, top, and bottom borders of the &lt;ISINDEX&gt;.|
|color|,|color|,|/workshop/author/dhtml/reference/properties/color_1.htm|,|Sets or retrieves the color of the text of the &lt;ISINDEX&gt;.|
|border-top|,|borderTop|,|/workshop/author/dhtml/reference/properties/borderTop.htm|,|Sets or retrieves the properties of the top border of the &lt;ISINDEX&gt;.|
|border-top-width|,|borderTopWidth|,|/workshop/author/dhtml/reference/properties/borderTopWidth.htm|,|Sets or retrieves the width of the top border of the &lt;ISINDEX&gt;.|
|z-index|,|zIndex|,|/workshop/author/dhtml/reference/properties/zIndex.htm|,|Sets or retrieves the stacking order of positioned &lt;ISINDEX&gt;s.|
|border-bottom-color|,|borderBottomColor|,|/workshop/author/dhtml/reference/properties/borderBottomColor.htm|,|Sets or retrieves the color of the bottom border of the &lt;ISINDEX&gt;.|
|margin-bottom|,|marginBottom|,|/workshop/author/dhtml/reference/properties/marginBottom.htm|,|Sets or retrieves the height of the bottom margin of the &lt;ISINDEX&gt;.|
|page-break-after|,|pageBreakAfter|,|/workshop/author/dhtml/reference/properties/pageBreakAfter.htm|,|Sets or retrieves whether a page break occurs after the &lt;ISINDEX&gt;.|
|position|,|position|,|/workshop/author/dhtml/reference/properties/position.htm|,|Retrieves the type of positioning used for the &lt;ISINDEX&gt;.|
|background-position|,|backgroundPosition|,|/workshop/author/dhtml/reference/properties/backgroundPosition.htm|,|Sets or retrieves the position of the background of the &lt;ISINDEX&gt;.|
|clear|,|clear|,|/workshop/author/dhtml/reference/properties/clear_0.htm|,|Sets or retrieves whether the &lt;ISINDEX&gt; allows floating objects on its left and/or right sides, so that the next text displays past the floating objects.|
|font|,|font|,|/workshop/author/dhtml/reference/properties/font.htm|,|Sets or retrieves up to six separate <B>font</B> properties of the &lt;ISINDEX&gt;.|
|border-left-style|,|borderLeftStyle|,|/workshop/author/dhtml/reference/properties/borderLeftStyle.htm|,|Sets or retrieves the style of the left border of the &lt;ISINDEX&gt;.|
|border-right-color|,|borderRightColor|,|/workshop/author/dhtml/reference/properties/borderRightColor.htm|,|Sets or retrieves the color of the right border of the &lt;ISINDEX&gt;.|
|border-right|,|borderRight|,|/workshop/author/dhtml/reference/properties/borderRight.htm|,|Sets or retrieves the properties of the right border of the &lt;ISINDEX&gt;.|
|margin|,|margin|,|/workshop/author/dhtml/reference/properties/margin.htm|,|Sets or retrieves the width of the left, right, bottom, and top margins of the &lt;ISINDEX&gt;.|
|border-width|,|borderWidth|,|/workshop/author/dhtml/reference/properties/borderWidth.htm|,|Sets or retrieves the width of the left, right, top, and bottom borders of the &lt;ISINDEX&gt;.|
|font-weight|,|fontWeight|,|/workshop/author/dhtml/reference/properties/fontWeight.htm|,|Sets or retrieves the weight of the font of the &lt;ISINDEX&gt;.|
|background-color|,|backgroundColor|,|/workshop/author/dhtml/reference/properties/backgroundColor.htm|,|Sets or retrieves the color behind the content of the &lt;ISINDEX&gt;.|
|word-spacing|,|wordSpacing|,|/workshop/author/dhtml/reference/properties/wordspacing.htm|,|Sets or retrieves the amount of additional space between words in the &lt;ISINDEX&gt;.|
|line-height|,|lineHeight|,|/workshop/author/dhtml/reference/properties/lineHeight.htm|,|Sets or retrieves the distance between lines in the &lt;ISINDEX&gt;.|
|top|,|top|,|/workshop/author/dhtml/reference/properties/top_0.htm|,|Sets or retrieves the position of the &lt;ISINDEX&gt; relative to the top of the next positioned object in the document hierarchy.|
|border-bottom-style|,|borderBottomStyle|,|/workshop/author/dhtml/reference/properties/borderBottomStyle.htm|,|Sets or retrieves the style of the bottom border of the &lt;ISINDEX&gt;.|
|height|,|height|,|/workshop/author/dhtml/reference/properties/height_1.htm|,|Sets or retrieves the height of the &lt;ISINDEX&gt;.|
|border-left-width|,|borderLeftWidth|,|/workshop/author/dhtml/reference/properties/borderLeftWidth.htm|,|Sets or retrieves the width of the left border of the &lt;ISINDEX&gt;.|
|border-left|,|borderLeft|,|/workshop/author/dhtml/reference/properties/borderLeft.htm|,|Sets or retrieves the properties of the left border of the &lt;ISINDEX&gt;.|
|border-color|,|borderColor|,|/workshop/author/dhtml/reference/properties/borderColor_0.htm|,|Sets or retrieves the border color of the &lt;ISINDEX&gt;.|
|border|,|border|,|/workshop/author/dhtml/reference/properties/border_0.htm|,|Sets or retrieves the properties to be drawn around the &lt;ISINDEX&gt;.|
|border-right-style|,|borderRightStyle|,|/workshop/author/dhtml/reference/properties/borderRightStyle.htm|,|Sets or retrieves the style of the right border of the &lt;ISINDEX&gt;.|
|right|,|right|,|/workshop/author/dhtml/reference/properties/right_1.htm|,|Sets or retrieves the position of the &lt;ISINDEX&gt; relative to the right edge of the next positioned object in the document hierarchy.|
