GetFileVersionInfoSize,widened,Ansi and Unicode,Y,version.lib
GetFocus,widened,,Y,user32.lib
GetFontData,widened,,Y,gdi32.lib
GetFontMapperControls,new,,N,macro
GetFontResourceInfo,new,,N,gdi32.lib
GetForegroundWindow,new,,N,user32.lib
GetForm,new,Ansi and Unicode,N,winspool.lib
GetFreeSpace,widened,,Y,macro
GetFreeSystemResources,widened,,Y,macro
GetFullPathName,new,Ansi and Unicode,Y,kernel32.lib
GetGlyphOutline,widened,,Y,gdi32.lib
GetGraphicsMode,new,,N,gdi32.lib
GetGValue,widened,,Y,macro
gethostbyaddr,new,,Y,wsock32.lib
gethostbyname,new,,Y,wsock32.lib
gethostname,new,,Y,wsock32.lib
GetIconInfo,new,,N,user32.lib
GetInputDesktop,new,,N,user32.lib
GetInputState,widened,,Y,user32.lib
GetInstanceData,dropped,,N,
GetJob,new,Ansi and Unicode,N,winspool.lib
GetJobFromHandle,new,,N,macro
GetKBCodePage,widened,,N,user32.lib
GetKernelObjectSecurity,new,,N,advapi32.lib
GetKerningPairs,new,,N,gdi32.lib
GetKeyboardLayoutName,new,Ansi and Unicode,N,user32.lib
GetKeyboardState,widened,,Y,user32.lib
GetKeyboardType,widened,,Y,user32.lib
GetKeyNameText,widened,Ansi and Unicode,Y,user32.lib
GetKeyState,widened,,Y,user32.lib
GetLargestConsoleWindowSize,new,,N,kernel32.lib
GetLastActivePopup,widened,,Y,user32.lib
GetLastError,new,,Y,kernel32.lib
GetLengthSid,new,,N,advapi32.lib
GetLocaleInfoW,new,Unicode,N,kernel32.lib
GetLocalTime,new,,N,kernel32.lib
GetLogicalDrives,new,,Y,kernel32.lib
GetLogicalDriveStrings,new,Ansi and Unicode,N,kernel32.lib
GetMailslotInfo,new,,N,kernel32.lib
GetMapMode,widened,,Y,gdi32.lib
GetMenu,widened,,Y,user32.lib
GetMenuCheckMarkDimensions,widened,,Y,user32.lib
GetMenuItemCount,widened,,Y,user32.lib
GetMenuItemID,widened,,Y,user32.lib
GetMenuState,widened,,Y,user32.lib
GetMenuString,widened,Ansi and Unicode,Y,user32.lib
GetMessage,widened,Ansi and Unicode,Y,user32.lib
GetMessageExtraInfo,widened,,Y,user32.lib
GetMessagePos,widened,,Y,user32.lib
GetMessageTime,widened,,Y,user32.lib
GetMetaFile,widened,Ansi and Unicode,Y,gdi32.lib
GetMetaFileBits,dropped,,N,
GetMetaFileBitsEx,widened,,Y,gdi32.lib
GetMetaRgn,new,,N,gdi32.lib
GetMiterLimit,new,,N,gdi32.lib
GetModuleFileName,widened,Ansi and Unicode,Y,kernel32.lib
GetModuleHandle,widened,Ansi and Unicode,Y,kernel32.lib
GetModuleUsage,dropped,,N,
GetNamedPipeHandleState,new,Ansi and Unicode,N,kernel32.lib
GetNamedPipeInfo,new,,N,kernel32.lib
GetNearestColor,widened,,Y,gdi32.lib
GetNearestPaletteIndex,widened,,Y,gdi32.lib
GetNextDlgGroupItem,widened,,Y,user32.lib
GetNextDlgTabItem,widened,,Y,user32.lib
GetNextDriver,widened,,N,macro
GetNextWindow,widened,,Y,macro
GetNumberOfConsoleInputEvents,new,,N,kernel32.lib
GetNumberOfConsoleMouseButtons,new,,N,kernel32.lib
GetNumberOfEventLogRecords,new,,N,advapi32.lib
GetNumTasks,widened,,Y,macro
GetObject,widened,Ansi and Unicode,Y,gdi32.lib
GetObjectSecurity,new,,N,macro
GetObjectType,new,,N,gdi32.lib
GetOEMCP,new,,N,kernel32.lib
GetOldestEventLogRecord,new,,N,advapi32.lib
GetOpenClipboardWindow,widened,,Y,user32.lib
GetOpenFileName,new,Ansi and Unicode,Y,comdlg32.lib
GetOutlineTextMetrics,widened,Ansi and Unicode,Y,gdi32.lib
GetOverlappedResult,new,,N,kernel32.lib
GetPaletteEntries,widened,,Y,gdi32.lib
GetParent,widened,,Y,user32.lib
GetPath,new,,N,gdi32.lib
getpeername,new,,Y,wsock32.lib
GetPixel,widened,,Y,gdi32.lib
GetPolyFillMode,widened,,Y,gdi32.lib
GetPrinter,new,Ansi and Unicode,N,winspool.lib
GetPrinterData,new,Ansi and Unicode,N,winspool.lib
GetPrinterDriver,new,Ansi and Unicode,N,winspool.lib
GetPrinterDriverDirectory,new,Ansi and Unicode,N,winspool.lib
GetPrintProcessorDirectory,new,Ansi and Unicode,N,winspool.lib
GetPriorityClass,new,,N,kernel32.lib
GetPriorityClipboardFormat,widened,,Y,user32.lib
GetPrivateObjectSecurity,new,,N,advapi32.lib
GetPrivateProfileInt,widened,Ansi and Unicode,Y,kernel32.lib
GetPrivateProfileSection,widened,Ansi and Unicode,Y,kernel32.lib
GetPrivateProfileString,widened,Ansi and Unicode,Y,kernel32.lib
GetProcAddress,widened,,Y,kernel32.lib
GetProcessHeap,new,,N,kernel32.lib
GetProcessShutdownParameters,new,,N,kernel32.lib
GetProcessWindowStation,new,,N,user32.lib
GetProfileInt,widened,Ansi and Unicode,Y,kernel32.lib
GetProfileSection,widened,Ansi and Unicode,Y,kernel32.lib
GetProfileString,widened,Ansi and Unicode,Y,kernel32.lib
GetProp,widened,Ansi and Unicode,Y,user32.lib
getprotobyname,new,,Y,wsock32.lib
getprotobynumber,new,,Y,wsock32.lib
GetQueueStatus,widened,,Y,user32.lib
GetRasterizerCaps,widened,,Y,gdi32.lib
GetRegionData,new,,N,gdi32.lib
GetRgnBox,widened,,Y,gdi32.lib
GetROP2,widened,,Y,gdi32.lib
GetRotateTransform,new,,N,macro
GetRValue,widened,,Y,macro
GetSaveFileName,new,Ansi and Unicode,Y,comdlg32.lib
GetScrollPos,widened,,Y,user32.lib
GetScrollRange,widened,,Y,user32.lib
GetSecurityDescriptorControl,new,,N,advapi32.lib
GetSecurityDescriptorDacl,new,,N,advapi32.lib
GetSecurityDescriptorGroup,new,,N,advapi32.lib
GetSecurityDescriptorLength,new,,N,advapi32.lib
GetSecurityDescriptorOwner,new,,N,advapi32.lib
GetSecurityDescriptorSacl,new,,N,advapi32.lib
getservbyname,new,,Y,wsock32.lib
getservbyport,new,,Y,wsock32.lib
GetServiceDisplayName,new,Ansi and Unicode,N,advapi32.lib
GetServiceKeyName,new,Ansi and Unicode,N,advapi32.lib
GetSidIdentifierAuthority,new,,N,advapi32.lib
GetSidLengthRequired,new,,N,advapi32.lib
GetSidSubAuthority,new,,N,advapi32.lib
GetSidSubAuthorityCount,new,,N,advapi32.lib
getsockname,new,,Y,wsock32.lib
getsockopt,new,,Y,wsock32.lib
GetStartupInfo,new,Ansi and Unicode,Y,kernel32.lib
GetStdHandle,new,,Y,kernel32.lib
GetStockObject,widened,,Y,gdi32.lib
GetStretchBltMode,widened,,Y,gdi32.lib
GetStringTypeW,new,Unicode,N,kernel32.lib
GetSubMenu,widened,,Y,user32.lib
GetSysColor,widened,,Y,user32.lib
GetSysModalWindow,widened,,Y,macro
GetSystemDebugState,dropped,,N,
GetSystemDefaultLangID,new,,N,kernel32.lib
GetSystemDefaultLCID,new,,N,kernel32.lib
GetSystemDir,dropped,,N,macro
GetSystemDirectory,widened,Ansi and Unicode,Y,kernel32.lib
GetSystemInfo,new,,N,kernel32.lib
GetSystemMenu,widened,,Y,user32.lib
GetSystemMetrics,widened,,Y,user32.lib
GetSystemPaletteEntries,widened,,Y,gdi32.lib
GetSystemPaletteUse,widened,,Y,gdi32.lib
GetSystemTime,new,,Y,kernel32.lib
GetTabbedTextExtent,widened,Ansi and Unicode,Y,user32.lib
GetTapeParameters,new,,N,kernel32.lib
GetTapePosition,new,,N,kernel32.lib
GetTapeStatus,new,,N,kernel32.lib
GetTempDrive,dropped,,N,
GetTempFileName,widened,Ansi and Unicode,Y,kernel32.lib
GetTempPath,new,Ansi and Unicode,Y,kernel32.lib
GetTextAlign,widened,,Y,gdi32.lib
GetTextCharacterExtra,widened,,Y,gdi32.lib
GetTextColor,widened,,Y,gdi32.lib
GetTextExtent,dropped,,N,
GetTextExtentEx,dropped,,N,
GetTextExtentExPoint,widened,Ansi and Unicode,Y,gdi32.lib
GetTextExtentPoint,widened,Ansi and Unicode,Y,gdi32.lib
GetTextExtentPoint32,new,Ansi and Unicode,N,gdi32.lib
GetTextFace,widened,Ansi and Unicode,Y,gdi32.lib
GetTextMetrics,widened,Ansi and Unicode,Y,gdi32.lib
GetThreadContext,new,,Y,kernel32.lib
GetThreadDesktop,new,,N,user32.lib
GetThreadExitCode,new,,N,macro
GetThreadLocale,new,,N,kernel32.lib
GetThreadPriority,new,,N,kernel32.lib
GetThreadSelectorEntry,new,,N,kernel32.lib
GetThresholdEvent,dropped,,N,
GetThresholdStatus,dropped,,N,
GetTickCount,widened,,Y,kernel32.lib
GetTimeZoneInformation,new,,N,kernel32.lib
GetTokenInformation,new,,N,advapi32.lib
GetTopWindow,widened,,Y,user32.lib
GetUpdateRect,widened,,Y,user32.lib
GetUpdateRgn,widened,,Y,user32.lib
GetUserDefaultLangID,new,,N,kernel32.lib
GetUserDefaultLCID,new,,N,kernel32.lib
GetUserName,new,Ansi and Unicode,N,advapi32.lib
GetUserObjectSecurity,new,,N,user32.lib
GetVersion,widened,,Y,kernel32.lib
GetViewportExt,dropped,,N,
GetViewportExtEx,widened,,Y,gdi32.lib
GetViewportOrg,dropped,,N,
GetViewportOrgEx,widened,,Y,gdi32.lib
GetVolumeInformation,new,Ansi and Unicode,Y,kernel32.lib
GetWindow,widened,,Y,user32.lib
GetWindowDC,widened,,Y,user32.lib
GetWindowExt,dropped,,N,
GetWindowExtEx,widened,,Y,gdi32.lib
GetWindowLong,widened,Ansi and Unicode,Y,user32.lib
GetWindowOrg,dropped,,N,
GetWindowOrgEx,widened,,Y,gdi32.lib
GetWindowPlacement,widened,,Y,user32.lib
GetWindowRect,widened,,Y,user32.lib
GetWindowsDir,new,,N,macro
GetWindowsDirectory,widened,Ansi and Unicode,Y,kernel32.lib
GetWindowStationAttrs,new,,N,macro
GetWindowTask,widened,,Y,macro
GetWindowText,widened,Ansi and Unicode,Y,user32.lib
GetWindowTextLength,widened,Ansi and Unicode,Y,user32.lib
GetWindowThreadProcessId,new,,Y,user32.lib
GetWindowWord,changed,,Y,user32.lib
GetWinFlags,dropped,,N,
GetWinMetaFileBits,new,,N,gdi32.lib
GetWorldTransform,new,,N,gdi32.lib
GlobalAddAtom,widened,Ansi and Unicode,Y,kernel32.lib
GlobalAlloc,widened,,Y,kernel32.lib
GlobalCompact,widened,,Y,kernel32.lib
GlobalDeleteAtom,widened,,Y,kernel32.lib
GlobalDiscard,widened,,Y,macro
GlobalDosAlloc,dropped,,N,
GlobalDosFree,dropped,,N,
GlobalEntryHandle,dropped,,N,
GlobalEntryModule,dropped,,N,
GlobalFindAtom,widened,Ansi and Unicode,Y,kernel32.lib
GlobalFirst,dropped,,N,
GlobalFix,widened,,Y,kernel32.lib
GlobalFlags,widened,,Y,kernel32.lib
GlobalFree,widened,,Y,kernel32.lib
GlobalGetAtomName,widened,Ansi and Unicode,Y,kernel32.lib
GlobalHandle,widened,,Y,kernel32.lib
GlobalInfo,dropped,,N,
GlobalLock,widened,,Y,kernel32.lib
GlobalLRUNewest,widened,,Y,macro
GlobalLRUOldest,widened,,Y,macro
GlobalMemoryStatus,new,,N,kernel32.lib
GlobalNext,dropped,,N,
GlobalNotify,dropped,,N,
GlobalPageLock,dropped,,N,
GlobalPageUnlock,dropped,,N,
GlobalReAlloc,widened,,Y,kernel32.lib
GlobalSize,widened,,Y,kernel32.lib
GlobalUnfix,widened,,Y,kernel32.lib
GlobalUnlock,widened,,Y,kernel32.lib
GlobalUnWire,widened,,Y,kernel32.lib
GlobalWire,widened,,Y,kernel32.lib
GrayString,widened,Ansi and Unicode,Y,user32.lib
HeapAlloc,new,,Y,macro
HeapCreate,new,,Y,kernel32.lib
HeapDestroy,new,,Y,kernel32.lib
HeapFree,new,,Y,macro
HeapSize,new,,Y,macro
HideCaret,widened,,Y,user32.lib
HiliteMenuItem,widened,,Y,user32.lib
htonl,new,,Y,wsock32.lib
htons,new,,Y,wsock32.lib
I_RpcAllocate,new,,N,rpcrt4.lib
I_RpcBindingCopy,new,,N,rpcrt4.lib
I_RpcBindingInqDynamicEndpoint,new,,N,rpcrt4.lib
I_RpcBindingIsClientLocal,new,,N,rpcrt4.lib
I_RpcClearMutex,new,,N,rpcrt4.lib
I_RpcDeleteMutex,new,,N,rpcrt4.lib
I_RpcFree,new,,N,rpcrt4.lib
I_RpcFreeBuffer,new,,N,rpcrt4.lib
I_RpcGetAssociationContext,new,,N,rpcrt4.lib
I_RpcGetBuffer,new,,N,rpcrt4.lib
I_RpcGetCurrentCallHandle,new,,N,rpcrt4.lib
I_RpcIfInqTransferSyntaxes,new,,N,rpcrt4.lib
I_RpcMapWin32Status,new,,N,rpcrt4.lib
I_RpcMonitorAssociation,new,,N,rpcrt4.lib
I_RpcNsBindingSetEntryName,new,,N,rpcrt4.lib
I_RpcNsGetBuffer,new,,N,rpcns4.lib
I_RpcNsRaiseException,new,,N,rpcns4.lib
I_RpcNsSendReceive,new,,N,rpcns4.lib
I_RpcParseSecurity,new,,N,rpcrt4.lib
I_RpcPauseExecution,new,,N,rpcrt4.lib
I_RpcReBindBuffer,new,,N,rpcns4.lib
I_RpcRequestMutex,new,,N,rpcrt4.lib
I_RpcSendReceive,new,,N,rpcrt4.lib
I_RpcSetAssociationContext,new,,N,rpcrt4.lib
I_RpcStopMonitorAssociation,new,,N,rpcrt4.lib
I_RpcTimeCharge,new,,N,rpcrt4.lib
I_RpcTimeGet,new,,N,rpcrt4.lib
I_RpcTimeReset,new,,N,rpcrt4.lib
I_RpcTransClientReallocBuffer,new,,N,rpcrt4.lib
I_RpcTransServerFindConnection,new,,N,rpcrt4.lib
I_RpcTransServerNewConnection,new,,N,rpcrt4.lib
I_RpcTransServerProtectThread,new,,N,rpcrt4.lib
I_RpcTransServerReallocBuffer,new,,N,rpcrt4.lib
I_RpcTransServerUnprotectThread,new,,N,rpcrt4.lib
I_ScSetServiceBits,new,Ansi and Unicode,N,advapi32.lib
I_Trace,new,,N,rpcrt4.lib
I_UuidCreate,new,,N,rpcrt4.lib
ImpersonateDDEClientWindow,new,,N,user32.lib
ImpersonateNamedPipeClient,new,,N,advapi32.lib
ImpersonateSelf,new,,N,advapi32.lib
inet_addr,new,,Y,wsock32.lib
inet_ntoa,new,,Y,wsock32.lib
InflateRect,widened,,Y,user32.lib
InitAtomTable,widened,,Y,kernel32.lib
InitializeAcl,new,,N,advapi32.lib
InitializeCriticalSection,new,,Y,kernel32.lib
InitializeSecurityDescriptor,new,,N,advapi32.lib
InitializeSid,new,,N,advapi32.lib
InitiateSystemShutdown,new,Ansi and Unicode,N,advapi32.lib
InSendMessage,widened,,Y,user32.lib
InsertMenu,widened,Ansi and Unicode,Y,user32.lib
InsertQueueMessage,new,,N,macro
InterlockedDecrement,new,,N,kernel32.lib
InterlockedIncrement,new,,N,kernel32.lib
InterruptRegister,dropped,,N,
InterruptUnRegister,dropped,,N,
IntersectClipRect,widened,,Y,gdi32.lib
IntersectRect,widened,,Y,user32.lib
InvalidateRect,widened,,Y,user32.lib
InvalidateRgn,widened,,Y,user32.lib
InvertRect,widened,,Y,user32.lib
InvertRgn,widened,,Y,gdi32.lib
InvertTransform,new,,N,macro
ioctlsocket,new,,Y,wsock32.lib
IsBadCodePtr,widened,,Y,kernel32.lib
IsBadHugeReadPtr,widened,,Y,kernel32.lib
IsBadHugeWritePtr,widened,,Y,kernel32.lib
IsBadReadPtr,widened,,Y,kernel32.lib
IsBadStringPtr,widened,Ansi and Unicode,Y,kernel32.lib
IsBadWritePtr,widened,,Y,kernel32.lib
IsCharAlpha,widened,Ansi and Unicode,Y,user32.lib
IsCharAlphaNumeric,widened,Ansi and Unicode,Y,user32.lib
IsCharLower,widened,Ansi and Unicode,Y,user32.lib
IsCharUpper,widened,Ansi and Unicode,Y,user32.lib
IsChild,widened,,Y,user32.lib
IsClipboardFormatAvailable,widened,,Y,user32.lib
IsDBCSLeadByte,widened,,Y,kernel32.lib
IsDialogMessage,widened,Ansi and Unicode,Y,user32.lib
IsDlgButtonChecked,widened,,Y,user32.lib
IsIconic,widened,,Y,user32.lib
IsMenu,widened,,Y,user32.lib
IsRectEmpty,widened,,Y,user32.lib
IsTask,widened,,Y,macro
IsTwoByteCharPrefix,widened,,Y,macro
IsValidAcl,new,,N,advapi32.lib
IsValidCodePage,new,,N,kernel32.lib
IsValidSecurityDescriptor,new,,N,advapi32.lib
IsValidSid,new,,Y,advapi32.lib
IsWindow,widened,,Y,user32.lib
IsWindowEnabled,widened,,Y,user32.lib
IsWindowUnicode,new,,Y,user32.lib
IsWindowVisible,widened,,Y,user32.lib
IsZoomed,widened,,Y,user32.lib
joyGetDevCaps,widened,Ansi and Unicode,Y,winmm.lib
joyGetNumDevs,widened,,Y,winmm.lib
joyGetPos,widened,,Y,winmm.lib
joyGetThreshold,widened,,Y,winmm.lib
joyReleaseCapture,widened,,Y,winmm.lib
joySetCalibration,widened,,Y,winmm.lib
joySetCapture,widened,,Y,winmm.lib
joySetThreshold,widened,,Y,winmm.lib
keybd_event,new,,N,user32.lib
KillTimer,widened,,Y,user32.lib
LCMapStringW,new,Ansi and Unicode,N,kernel32.lib
LeaveCriticalSection,new,,Y,kernel32.lib
LimitEMSPages,widened,,Y,macro
LineDDA,widened,,Y,macro
LineTo,widened,,Y,gdi32.lib
listen,new,,Y,wsock32.lib
LoadAccelerators,widened,Ansi and Unicode,Y,user32.lib
LoadAlterBitmap,new,,N,comdlg32.lib
LoadBitmap,widened,Ansi and Unicode,Y,user32.lib
LoadCursor,widened,Ansi and Unicode,Y,user32.lib
LoadIcon,widened,Ansi and Unicode,Y,user32.lib
LoadKeyboardLayout,new,Ansi and Unicode,N,user32.lib
LoadLibrary,widened,Ansi and Unicode,Y,kernel32.lib
LoadLibraryEx,new,Ansi and Unicode,N,kernel32.lib
LoadMenu,widened,Ansi and Unicode,Y,user32.lib
LoadMenuIndirect,widened,Ansi and Unicode,Y,user32.lib
LoadModule,widened,,Y,kernel32.lib
LoadResource,widened,,Y,kernel32.lib
LoadString,widened,Ansi and Unicode,Y,user32.lib
LocalAlloc,widened,,Y,kernel32.lib
LocalCompact,widened,,Y,kernel32.lib
LocalDiscard,widened,,Y,macro
LocalFileTimeToFileTime,new,,Y,kernel32.lib
LocalFirst,dropped,,N,
LocalFlags,widened,,Y,kernel32.lib
LocalFree,widened,,Y,kernel32.lib
LocalHandle,widened,,Y,kernel32.lib
LocalInfo,dropped,,N,
LocalInit,widened,,N,macro
LocalLock,widened,,Y,kernel32.lib
LocalNext,dropped,,N,
LocalNotify,widened,,N,macro
LocalReAlloc,widened,,Y,kernel32.lib
LocalShrink,widened,,Y,kernel32.lib
LocalSize,widened,,Y,kernel32.lib
LocalUnlock,widened,,Y,kernel32.lib
LockData,widened,,Y,macro
LockFile,new,,Y,kernel32.lib
LockFileEx,new,,N,kernel32.lib
LockInput,dropped,,N,
LockResource,widened,,Y,kernel32.lib
LockSegment,widened,,Y,macro
LockServiceDatabase,new,,N,advapi32.lib
LockWindowUpdate,widened,,Y,user32.lib
LogError,widened,,N,macro
LogParamError,widened,,N,macro
long_array_from_ndr,new,,N,rpcrt4.lib
long_from_ndr,new,,N,rpcrt4.lib
long_from_ndr_temp,new,,N,rpcrt4.lib
LookupAccountName,new,Ansi and Unicode,N,advapi32.lib
LookupAccountSid,new,Ansi and Unicode,N,advapi32.lib
LookupIconIDFromDirectory,new,,N,user32.lib
LookupPrivilegeDisplayName,new,Ansi and Unicode,N,advapi32.lib
LookupPrivilegeName,new,Ansi and Unicode,N,advapi32.lib
LookupPrivilegeValue,new,Ansi and Unicode,N,advapi32.lib
LPtoDP,widened,,Y,gdi32.lib
lstrcat,widened,Ansi and Unicode,Y,kernel32.lib
lstrcmp,widened,Ansi and Unicode,Y,kernel32.lib
lstrcmpi,widened,Ansi and Unicode,Y,kernel32.lib
lstrcpy,widened,Ansi and Unicode,Y,kernel32.lib
lstrlen,widened,Ansi and Unicode,Y,kernel32.lib
LZClose,widened,,Y,lz32.lib
LZCopy,widened,,Y,lz32.lib
LZDone,widened,,Y,lz32.lib
LZInit,widened,,Y,lz32.lib
LZOpenFile,widened,Ansi and Unicode,Y,lz32.lib
LZRead,widened,,Y,lz32.lib
LZSeek,widened,,Y,lz32.lib
LZStart,widened,,Y,lz32.lib
MakeAbsoluteSD,new,,N,advapi32.lib
MakeProcInstance,widened,,Y,macro
MakeSelfRelativeSD,new,,N,advapi32.lib
MapDialogRect,widened,,Y,user32.lib
MapGenericMask,new,,N,advapi32.lib
MapViewOfFile,new,,Y,kernel32.lib
MapViewOfFileEx,new,,Y,kernel32.lib
MapVirtualKey,widened,Ansi and Unicode,Y,user32.lib
MapWindowPoints,widened,,Y,user32.lib
MaskBlt,new,,N,gdi32.lib
mciDriverNotify,new,,Y,winmm.lib
mciDriverYield,new,,Y,winmm.lib
mciEatCommandEntry,new,,Y,winmm.lib
mciExecute,new,,Y,winmm.lib
mciFreeCommandResource,new,,Y,winmm.lib
mciGetCreatorTask,widened,,Y,winmm.lib
mciGetDeviceID,widened,Ansi and Unicode,Y,winmm.lib
mciGetDeviceIDFromElementID,new,Ansi and Unicode,Y,winmm.lib
mciGetDriverData,new,,Y,winmm.lib
mciGetErrorString,widened,Ansi and Unicode,Y,winmm.lib
mciGetParamSize,new,,Y,winmm.lib
mciGetYieldProc,new,,Y,winmm.lib
mciLoadCommandResource,new,,Y,winmm.lib
mciSendCommand,widened,Ansi and Unicode,Y,winmm.lib
mciSendString,widened,Ansi and Unicode,Y,winmm.lib
mciSetDriverData,new,,Y,winmm.lib
mciSetYieldProc,widened,,Y,winmm.lib
mciSoundInit,new,,Y,winmm.lib
mciUnlockCommandTable,new,,Y,winmm.lib
MemManInfo,dropped,,N,
MemoryRead,dropped,,N,
MemoryWrite,dropped,,N,
MessageBeep,widened,,Y,user32.lib
MessageBox,widened,Ansi and Unicode,Y,user32.lib
MessageBoxEx,new,Ansi and Unicode,N,user32.lib
midiInAddBuffer,widened,,Y,winmm.lib
midiInClose,widened,,Y,winmm.lib
midiInGetDevCaps,widened,Ansi and Unicode,Y,winmm.lib
midiInGetErrorText,widened,Ansi and Unicode,Y,winmm.lib
midiInGetID,widened,,Y,winmm.lib
midiInGetNumDevs,widened,,Y,winmm.lib
midiInMessage,widened,,Y,winmm.lib
midiInOpen,widened,,Y,winmm.lib
midiInPrepareHeader,widened,,Y,winmm.lib
midiInReset,widened,,Y,winmm.lib
midiInStart,widened,,Y,winmm.lib
midiInStop,widened,,Y,winmm.lib
midiInUnprepareHeader,widened,,Y,winmm.lib
midiOutCacheDrumPatches,widened,,Y,winmm.lib
midiOutCachePatches,widened,,Y,winmm.lib
midiOutClose,widened,,Y,winmm.lib
midiOutGetDevCaps,widened,Ansi and Unicode,Y,winmm.lib
midiOutGetErrorText,widened,Ansi and Unicode,Y,winmm.lib
midiOutGetID,widened,,Y,winmm.lib
midiOutGetNumDevs,widened,,Y,winmm.lib
midiOutGetVolume,widened,,Y,winmm.lib
midiOutLongMsg,widened,,Y,winmm.lib
midiOutMessage,widened,,Y,winmm.lib
midiOutOpen,widened,,Y,winmm.lib
midiOutPrepareHeader,widened,,Y,winmm.lib
midiOutReset,widened,,Y,winmm.lib
midiOutSetVolume,widened,,Y,winmm.lib
midiOutShortMsg,widened,,Y,winmm.lib
midiOutUnprepareHeader,widened,,Y,winmm.lib
midl_allocate,new,,N,rpcndr.lib
MIDL_user_allocate,new,,N,rpcndr.lib
MIDL_wchar_strcpy,new,,N,rpcrt4.lib
MIDL_wchar_strlen,new,,N,rpcrt4.lib
mmGetCurrentTask,new,,Y,winmm.lib
mmioAdvance,widened,,Y,winmm.lib
mmioAscend,widened,,Y,winmm.lib
mmioClose,widened,,Y,winmm.lib
mmioCreateChunk,widened,,Y,winmm.lib
mmioDescend,widened,,Y,winmm.lib
mmioFlush,widened,,Y,winmm.lib
mmioGetInfo,widened,,Y,winmm.lib
mmioInstallIOProc,widened,Ansi and Unicode,Y,winmm.lib
mmioOpen,widened,Ansi and Unicode,Y,winmm.lib
mmioRead,widened,,Y,winmm.lib
mmioRename,widened,Ansi and Unicode,Y,winmm.lib
mmioSeek,widened,,Y,winmm.lib
mmioSendMessage,widened,,Y,winmm.lib
mmioSetBuffer,widened,,Y,winmm.lib
mmioSetInfo,widened,,Y,winmm.lib
mmioStringToFOURCC,widened,Ansi and Unicode,Y,winmm.lib
mmioWrite,widened,,Y,winmm.lib
mmsystemGetVersion,widened,,Y,winmm.lib
mmTaskBlock,new,,Y,winmm.lib
mmTaskCreate,new,,Y,winmm.lib
mmTaskSignal,new,,Y,winmm.lib
mmTaskYield,new,,Y,winmm.lib
ModifyMenu,widened,Ansi and Unicode,Y,user32.lib
ModifyWorldTransform,new,,N,gdi32.lib
ModuleFindHandle,dropped,,N,
ModuleFindName,dropped,,N,
ModuleFirst,dropped,,N,
ModuleNext,dropped,,N,
MoveFile,new,Ansi and Unicode,Y,kernel32.lib
MoveFileEx,new,Ansi and Unicode,N,kernel32.lib
MoveTo,dropped,,N,
MoveToEx,widened,,Y,gdi32.lib
MoveWindow,widened,,Y,user32.lib
MsgWaitForMultipleObjects,new,,N,user32.lib
MulDiv,widened,,Y,kernel32.lib
MultiByteToWideChar,new,,Y,kernel32.lib
MultiplyTransforms,new,,N,macro
NamedPipeRevertToSelf,new,,N,macro
NDRCContextBinding,new,,N,rpcrt4.lib
NDRCContextMarshall,new,,N,rpcrt4.lib
NDRCContextUnmarshall,new,,N,rpcrt4.lib
NDRcopy,new,,N,rpcrt4.lib
NDRSContextMarshall,new,,N,rpcrt4.lib
NDRSContextUnmarshall,new,,N,rpcrt4.lib
NetBios,new,,Y,netapi32.lib
NetBIOSCall,dropped,,N,
NotifyBootConfigStatus,new,,N,advapi32.lib
NotifyRegister,dropped,,N,
NotifyUnRegister,dropped,,N,
ntohl,new,,Y,wsock32.lib
ntohs,new,,Y,wsock32.lib
ObjectCloseAuditAlarm,new,Ansi and Unicode,N,advapi32.lib
ObjectOpenAuditAlarm,new,Ansi and Unicode,N,advapi32.lib
ObjectPrivilegeAuditAlarm,new,Ansi and Unicode,N,advapi32.lib
OemKeyScan,widened,,Y,user32.lib
OemToAnsi,widened,,Y,macro
OemToAnsiBuff,widened,,Y,macro
OemToChar,widened,Ansi and Unicode,Y,user32.lib
OemToCharBuff,widened,Ansi and Unicode,Y,user32.lib
OffsetClipRgn,widened,,Y,gdi32.lib
OffsetRect,widened,,Y,user32.lib
OffsetRgn,widened,,Y,gdi32.lib
OffsetViewportOrg,dropped,,N,
OffsetViewportOrgEx,widened,,Y,gdi32.lib
OffsetWindowOrg,dropped,,N,
OffsetWindowOrgEx,widened,,Y,gdi32.lib
OleActivate,widened,,Y,olecli32.lib
OleBlockServer,widened,,Y,olesvr32.lib
OleClone,widened,,Y,olecli32.lib
OleClose,widened,,Y,olecli32.lib
OleCopyCompleted,widened,,Y,macro
OleCopyFromLink,widened,,Y,olecli32.lib
OleCopyToClipboard,widened,,Y,olecli32.lib
OleCreate,widened,,Y,olecli32.lib
OleCreateFromClip,widened,,Y,olecli32.lib
OleCreateFromFile,widened,,Y,olecli32.lib
OleCreateFromTemplate,widened,,Y,olecli32.lib
OleCreateInvisible,widened,,Y,olecli32.lib
OleCreateLinkFromClip,widened,,Y,olecli32.lib
OleCreateLinkFromFile,widened,,Y,olecli32.lib
OleDelete,widened,,Y,olecli32.lib
OleDraw,widened,,Y,olecli32.lib
OleEnumFormats,widened,,Y,olecli32.lib
OleEnumObjects,widened,,Y,olecli32.lib
OleEqual,widened,,Y,olecli32.lib
OleExecute,widened,,Y,olecli32.lib
OleGetData,widened,,Y,olecli32.lib
