ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|clearData|,|/workshop/author/dhtml/reference/methods/clearData.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Removes one or more data formats from the clipboard through <A HREF="/workshop/author/dhtml/reference/objects/obj_dataTransfer.htm#dataTransfer">dataTransfer</A> or clipboardData object.|
|null|,|getData|,|/workshop/author/dhtml/reference/methods/getData.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Retrieves the data in the specified format from the clipboard through the  <A HREF="/workshop/author/dhtml/reference/objects/obj_dataTransfer.htm#dataTransfer">dataTransfer</A> or clipboardData objects.|
|null|,|setData|,|/workshop/author/dhtml/reference/methods/setData.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Assigns data in a specified format to the <A HREF="/workshop/author/dhtml/reference/objects/obj_dataTransfer.htm#dataTransfer">dataTransfer</A> or  clipboardData object.|
