ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|addReadRequest|,|/workshop/author/dhtml/reference/methods/addReadRequest.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Adds an entry to the queue for read requests.|
|null|,|clearRequest|,|/workshop/author/dhtml/reference/methods/clearRequest.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Clears all requests in the read-requests queue to prepare for new profile-information requests.|
|null|,|doReadRequest|,|/workshop/author/dhtml/reference/methods/doReadRequest.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Performs all requests located in the read-requests queue.|
|null|,|getAttribute|,|/workshop/author/dhtml/reference/methods/getAttribute_1.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Returns the value of the named attribute.|
