cssattr,prop,propurl,css_desc
|width|,|width|,|/workshop/author/dhtml/reference/properties/width_2.htm|,|Sets or retrieves the width of the &lt;DFN&gt;.|
|N/A|,|textDecorationOverline|,|/workshop/author/dhtml/reference/properties/textDecorationOverline.htm|,|Sets or retrieves whether the text in the &lt;DFN&gt; has a line drawn over it.|
|font-size|,|fontSize|,|/workshop/author/dhtml/reference/properties/fontSize.htm|,|Sets or retrieves the size of the font used for text in the &lt;DFN&gt;.|
|N/A|,|textDecorationUnderline|,|/workshop/author/dhtml/reference/properties/textDecorationUnderline.htm|,|Sets or retrieves whether the text in the &lt;DFN&gt; is underlined.|
|overflow|,|overflow|,|/workshop/author/dhtml/reference/properties/overflow.htm|,|Sets or retrieves how to manage the content of the &lt;DFN&gt; when the content exceeds the height and/or width of the &lt;DFN&gt;.|
|N/A|,|pixelTop|,|/workshop/author/dhtml/reference/properties/pixelTop.htm|,|Sets or retrieves the top position of the &lt;DFN&gt;.|
|padding-right|,|paddingRight|,|/workshop/author/dhtml/reference/properties/paddingRight.htm|,|Sets or retrieves the amount of space to insert between the right border of the &lt;DFN&gt; and the content.|
|letter-spacing|,|letterSpacing|,|/workshop/author/dhtml/reference/properties/letterSpacing.htm|,|Sets or retrieves the amount of additional space between letters in the &lt;DFN&gt;.|
|N/A|,|textDecorationLineThrough|,|/workshop/author/dhtml/reference/properties/textDecorationLineThrough.htm|,|Sets or retrieves whether the text in the &lt;DFN&gt; has a line drawn through it.|
|float|,|styleFloat|,|/workshop/author/dhtml/reference/properties/float.htm|,|Sets or retrieves on which side of the &lt;DFN&gt; the text will flow.|
|display|,|display|,|/workshop/author/dhtml/reference/properties/display.htm|,|Sets or retrieves whether the &lt;DFN&gt; is rendered.|
|padding|,|padding|,|/workshop/author/dhtml/reference/properties/padding.htm|,|Sets or retrieves the amount of space to insert between the &lt;DFN&gt; and its margin or, if there is a border, between the &lt;DFN&gt; and its border.|
|font-family|,|fontFamily|,|/workshop/author/dhtml/reference/properties/fontFamily.htm|,|Sets or retrieves the name of the font used for text in the &lt;DFN&gt;.|
|N/A|,|pixelHeight|,|/workshop/author/dhtml/reference/properties/pixelHeight.htm|,|Sets or retrieves the height of the &lt;DFN&gt;.|
|N/A|,|textDecorationNone|,|/workshop/author/dhtml/reference/properties/textDecorationNone.htm|,|Sets or retrieves whether the <A HREF="/workshop/author/dhtml/reference/properties/textDecoration.htm#textDecoration">textDecoration</A> property for the &lt;DFN&gt; has been set to <SPAN class="clsLiteral">none</SPAN>.|
|cursor|,|cursor|,|/workshop/author/dhtml/reference/properties/cursor.htm|,|Sets or retrieves the type of cursor to display as the mouse pointer moves over the &lt;DFN&gt;.|
|N/A|,|pixelRight|,|/workshop/author/dhtml/reference/properties/pixelRight.htm|,|Sets or retrieves the right position of the &lt;DFN&gt;.|
|behavior|,|behavior|,|/workshop/author/dhtml/reference/properties/behavior_1.htm|,|Sets or retrieves the location of the <A HREF="/workshop/author/behaviors/overview.htm">Dynamic HTML (DHTML) behavior</A>.|
|text-transform|,|textTransform|,|/workshop/author/dhtml/reference/properties/textTransform.htm|,|Sets or retrieves the rendering of the text in the &lt;DFN&gt;.|
|background-repeat|,|backgroundRepeat|,|/workshop/author/dhtml/reference/properties/backgroundRepeat.htm|,|Sets or retrieves how the <A HREF="/workshop/author/dhtml/reference/properties/backgroundImage.htm">backgroundImage</A> property of the &lt;DFN&gt; is tiled.|
|N/A|,|pixelWidth|,|/workshop/author/dhtml/reference/properties/pixelWidth.htm|,|Sets or retrieves the width of the &lt;DFN&gt;.|
|background-image|,|backgroundImage|,|/workshop/author/dhtml/reference/properties/backgroundImage.htm|,|Sets or retrieves the background image of the &lt;DFN&gt;.|
|N/A|,|posTop|,|/workshop/author/dhtml/reference/properties/posTop.htm|,|Sets or retrieves the top position of the &lt;DFN&gt; in the units specified by the cascading style sheets (CSS) <A ID="NEXT_TOPIC" HREF="/workshop/author/dhtml/reference/properties/top_0.htm#top">top</A> attribute.|
|bottom|,|bottom|,|/workshop/author/dhtml/reference/properties/bottom_1.htm|,|Sets or retrieves the bottom position of the &lt;DFN&gt; in relation to the bottom of the next positioned object in the document hierarchy.|
|text-indent|,|textIndent|,|/workshop/author/dhtml/reference/properties/textIndent.htm|,|Sets or retrieves the indentation of the text in the &lt;DFN&gt;.|
|visibility|,|visibility|,|/workshop/author/dhtml/reference/properties/visibility.htm|,|Sets or retrieves whether the content of the &lt;DFN&gt; is displayed.|
|font-style|,|fontStyle|,|/workshop/author/dhtml/reference/properties/fontStyle.htm|,|Sets or retrieves the font style of the &lt;DFN&gt; as italic, normal, or oblique.|
|clip|,|clip|,|/workshop/author/dhtml/reference/properties/clip.htm|,|Sets or retrieves which part of a positioned &lt;DFN&gt; is visible.|
|text-autospace|,|textAutospace|,|/workshop/author/dhtml/reference/properties/textAutospace.htm|,|Sets or retrieves the autospacing and narrow space width adjustment of text.|
|N/A|,|posHeight|,|/workshop/author/dhtml/reference/properties/posHeight.htm|,|Sets or retrieves the height of the &lt;DFN&gt; in the units specified by the cascading style sheets (CSS) <A ID="TOPIC_CONTENTS" HREF="/workshop/author/dhtml/reference/properties/height_1.htm#height">height</A> attribute.|
|left|,|left|,|/workshop/author/dhtml/reference/properties/left.htm|,|Sets or retrieves the position of the &lt;DFN&gt; relative to the left edge of the next positioned object in the document hierarchy.|
|overflow-x|,|overflowX|,|/workshop/author/dhtml/reference/properties/overflowX.htm|,|Sets or retrieves how to manage the content of the &lt;DFN&gt; when the content exceeds the width of the &lt;DFN&gt;.|
