ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|BUTTONHEIGHT|,|buttonHeight|,|/workshop/author/behaviors/library/coolbar/buttonHeight.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Specifies the  height of buttons within the coolbar behavior.|
|BUTTONWIDTH|,|buttonWidth|,|/workshop/author/behaviors/library/coolbar/buttonWidth.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Specifies the width of buttons within the coolbar behavior.|
|SIZEALL|,|sizeAll|,|/workshop/author/behaviors/library/coolbar/sizeAll.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,11,|Specifies the width of buttons within the coolbar behavior.|
