ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|startDownload|,|/workshop/author/behaviors/reference/methods/startDownload.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Downloads the specified file.|
