ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|FOLDER|,|folder|,|/workshop/author/behaviors/reference/properties/folder.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,8,|Sets or retrieves a namespace extension, address, or path.|
|TARGET|,|target|,|/workshop/author/behaviors/reference/properties/target.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,1,|Sets or retrieves the name of a window or frame that is the target for navigation.|
