ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|isHomePage|,|/workshop/author/behaviors/reference/methods/isHomePage.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Determines whether the specified URL refers to the client's home page.|
|null|,|navigateHomePage|,|/workshop/author/behaviors/reference/methods/navigateHomePage.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Navigates the browser to a user's home page.|
|null|,|setHomePage|,|/workshop/author/behaviors/reference/methods/setHomePage.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Sets a user's home page to the specified value.|
