ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|apply|,|/workshop/author/filter/reference/methods/apply.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Applies a transition to the designated object.|
|null|,|play|,|/workshop/author/filter/reference/methods/play.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Plays the transition.|
|null|,|stop|,|/workshop/author/filter/reference/methods/stop.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Stops transition playback.|
|DURATION|,|duration|,|/workshop/author/filter/reference/properties/duration.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,14,|Sets or retrieves the length of time the transition takes to complete.|
|null|,|enabled|,|/workshop/author/filter/reference/properties/enabled.htm|,6,|null|,|/workshop/graphics/prop_rw.gif|,11,|Sets or retrieves whether the filter is currently enabled.|
|null|,|status|,|/workshop/author/filter/reference/properties/status.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,22,|Retrieves the current state of the transition.|
