ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|null|,|elementImage|,|/workshop/author/filter/reference/methods/elementImage.htm|,1,|null|,|/workshop/graphics/method.gif|,1,|Returns a Microsoft&#174; DirectAnimation&#174; image (<A HREF="/isapi/gomscom.htm?TARGET=/directx/dxm/help/da/ref_script/class/DAImageClass.htm">DAImage</A>&nbsp;<IMG SRC="/msdn-online/shared/graphics/leave-site.gif" WIDTH="17" HEIGHT="11" BORDER="0" alt="Non-MSDN link" />) object.|
|null|,|enabled|,|/workshop/author/filter/reference/properties/enabled.htm|,6,|null|,|/workshop/graphics/prop_rw.gif|,11,|Sets or retrieves whether the filter is currently enabled.|
