object,comments,href,win16,win32,mac,unix,ce
|general_comments|,||,||,||,||
|style_comments|,||,||,||,||
|FRAME|,||,|/workshop/author/dhtml/reference/objects/FRAME.htm|,|WIN16~302~Accessible through script as of Internet Explorer 4.0 or later.|,|WIN32~302~Accessible through script as of Internet Explorer 4.0 or later.|,|M~302~Accessible through script as of Internet Explorer 4.0 or later.|,|U~4~Accessible through script as of Internet Explorer 4.0 or later.|,|WINCE~4~|
|IFRAME|,||,|/workshop/author/dhtml/reference/objects/IFRAME.htm|,|WIN16~302~Accessible through script as of Internet Explorer 4.0 or later.|,|WIN32~302~Accessible through script as of Internet Explorer 4.0 or later.|,|M~302~Accessible through script as of Internet Explorer 4.0 or later.|,|U~4~Accessible through script as of Internet Explorer 4.0 or later.|,|WINCE~4~|
|window|,||,|/workshop/author/dhtml/reference/objects/obj_window.htm|,|WIN16~302~|,|WIN32~302~|,|M~302~|,|U~4~|,|WINCE~4~|

