ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string,proposed:INT
|null|,|errorCode|,|/xml/reference/scriptref/XMLDOMParseError_errorCode.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Contains the error code of the last parse error.|,0
|null|,|filepos|,|/xml/reference/scriptref/XMLDOMParseError_filepos.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Contains the absolute file position where the error occurred.|,0
|null|,|line|,|/xml/reference/scriptref/XMLDOMParseError_line.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Specifies the line number that contains the error.|,0
|null|,|linepos|,|/xml/reference/scriptref/XMLDOMParseError_linepos.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Contains the character position within the line where the error occurred.|,0
|null|,|reason|,|/xml/reference/scriptref/XMLDOMParseError_reason.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Explains the reason for the error.|,0
|null|,|srcText|,|/xml/reference/scriptref/XMLDOMParseError_srcText.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Returns the full text of the line containing the error.|,0
|null|,|url|,|/xml/reference/scriptref/XMLDOMParseError_url.htm|,2,|null|,|/workshop/graphics/prop_ro.gif|,1,|Contains the URL of the XML document containing the last error.|,0
