ref_persistent:string,ref_dynamic:string,ref_link:string,invoke_kind:INT,pers_icon:string,dyn_icon:string,datatype:INT,ref_desc:string
|ADD|,|add|,|/workshop/author/filter/reference/properties/add.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,11,|Sets or retrieves a value indicating whether to add an image to the image to the image applied with the filter.|
|null|,|enabled|,|/workshop/author/filter/reference/properties/enabled.htm|,6,|null|,|/workshop/graphics/prop_rw.gif|,11,|Sets or retrieves whether the filter is currently enabled.|
|FREQ|,|freq|,|/workshop/author/filter/reference/properties/freq.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Sets or retrieves the number of waves to appear in the visual distortion.|
|LIGHTSTRENGTH|,|lightStrength|,|/workshop/author/filter/reference/properties/lightStrength.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Sets or retrieves the intensity of light applied by the filter.|
|PHASE|,|phase|,|/workshop/author/filter/reference/properties/phase.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Sets or retrieves the phase offset at which the sine wave starts.|
|STRENGTH|,|strength|,|/workshop/author/filter/reference/properties/strength.htm|,6,|/workshop/graphics/attribute.gif|,|/workshop/graphics/prop_rw.gif|,22,|Sets or retrieves the intensity of the filter.|
